Time: 1.44, Note: j
Time: 27.50, Note: k
Time: 27.67, Note: k
Time: 27.88, Note: d
Time: 28.10, Note: j
Time: 28.28, Note: f
Time: 28.65, Note: k
Time: 28.84, Note: k
Time: 29.04, Note: d
Time: 29.23, Note: j
Time: 29.38, Note: f
Time: 29.58, Note: k
Time: 29.77, Note: k
Time: 29.95, Note: d
Time: 30.33, Note: j
Time: 30.45, Note: f
Time: 30.67, Note: k
Time: 31.03, Note: d
Time: 31.04, Note: j
Time: 31.42, Note: f
Time: 31.43, Note: k
Time: 31.95, Note: j
Time: 32.12, Note: j
Time: 32.27, Note: d
Time: 32.60, Note: k
Time: 32.92, Note: f
Time: 32.94, Note: j
Time: 33.61, Note: k
Time: 34.02, Note: d
Time: 34.03, Note: j
Time: 34.41, Note: f
Time: 34.43, Note: k
Time: 35.19, Note: j
Time: 35.57, Note: d
Time: 35.58, Note: k
Time: 35.93, Note: f
Time: 35.94, Note: j
Time: 36.70, Note: k
Time: 37.04, Note: d
Time: 37.06, Note: j
Time: 37.44, Note: f
Time: 37.45, Note: k
Time: 37.83, Note: j
Time: 38.20, Note: d
Time: 38.23, Note: k
Time: 38.60, Note: j
Time: 38.96, Note: f
Time: 38.97, Note: k
Time: 39.35, Note: j
Time: 39.72, Note: k
Time: 39.73, Note: d
Time: 40.12, Note: j
Time: 40.48, Note: k
Time: 40.48, Note: f
Time: 40.87, Note: j
Time: 41.21, Note: d
Time: 41.22, Note: k
Time: 41.60, Note: j
Time: 41.66, Note: f
Time: 41.82, Note: k
Time: 42.14, Note: d
Time: 42.25, Note: j
Time: 42.37, Note: f
Time: 42.55, Note: k
Time: 42.77, Note: d
Time: 42.92, Note: j
Time: 43.12, Note: j
Time: 43.20, Note: f
Time: 43.45, Note: k
Time: 43.45, Note: f
Time: 43.83, Note: j
Time: 44.19, Note: d
Time: 44.21, Note: j
Time: 44.60, Note: k
Time: 44.95, Note: f
Time: 44.97, Note: j
Time: 45.37, Note: j
Time: 45.71, Note: d
Time: 45.73, Note: k
Time: 46.11, Note: j
Time: 46.43, Note: k
Time: 46.44, Note: f
Time: 46.82, Note: j
Time: 47.18, Note: d
Time: 47.19, Note: k
Time: 47.46, Note: f
Time: 47.62, Note: j
Time: 47.80, Note: d
Time: 48.00, Note: k
Time: 48.20, Note: j
Time: 48.36, Note: f
Time: 48.72, Note: k
Time: 48.91, Note: d
Time: 49.12, Note: j
Time: 49.27, Note: f
Time: 49.45, Note: k
Time: 49.79, Note: d
Time: 50.06, Note: j
Time: 50.32, Note: f
Time: 50.57, Note: k
Time: 50.84, Note: d
Time: 51.30, Note: j
Time: 51.65, Note: f
Time: 52.01, Note: k
Time: 52.32, Note: d
Time: 52.42, Note: j
Time: 52.53, Note: f
Time: 52.82, Note: k
Time: 53.07, Note: d
Time: 53.21, Note: j
Time: 53.37, Note: f
Time: 53.56, Note: k
Time: 53.72, Note: d
Time: 54.14, Note: j
Time: 54.33, Note: j
Time: 54.54, Note: f
Time: 54.73, Note: k
Time: 54.94, Note: k
Time: 55.10, Note: d
Time: 55.27, Note: j
Time: 55.42, Note: f
Time: 55.80, Note: k
Time: 56.16, Note: d
Time: 56.55, Note: j
Time: 56.90, Note: f
Time: 57.29, Note: k
Time: 57.66, Note: d
Time: 58.06, Note: j
Time: 58.39, Note: f
Time: 58.76, Note: k
Time: 59.14, Note: d
Time: 59.35, Note: j
Time: 59.51, Note: f
Time: 59.71, Note: k
Time: 60.08, Note: d
Time: 60.23, Note: j
Time: 60.68, Note: f
Time: 60.88, Note: k
Time: 61.06, Note: k
Time: 61.27, Note: d
Time: 61.46, Note: j
Time: 61.93, Note: f
Time: 62.05, Note: k
Time: 62.15, Note: d
Time: 62.44, Note: j
Time: 62.63, Note: f
Time: 62.97, Note: d
Time: 62.98, Note: k
Time: 63.55, Note: f
Time: 63.58, Note: j
Time: 64.04, Note: k
Time: 64.40, Note: d
Time: 64.81, Note: j
Time: 64.97, Note: f
Time: 65.35, Note: k
Time: 65.51, Note: k
Time: 65.81, Note: d
Time: 65.89, Note: j
Time: 66.27, Note: f
Time: 66.35, Note: k
Time: 66.67, Note: d
Time: 66.69, Note: j
Time: 67.05, Note: k
Time: 67.35, Note: d
Time: 67.42, Note: j
Time: 67.80, Note: k
Time: 67.82, Note: f
Time: 68.10, Note: d
Time: 68.14, Note: j
Time: 68.35, Note: f
Time: 68.50, Note: k
Time: 68.71, Note: d
Time: 68.88, Note: j
Time: 69.00, Note: f
Time: 69.12, Note: j
Time: 69.24, Note: d
Time: 69.35, Note: k
Time: 69.49, Note: f
Time: 69.60, Note: j
Time: 69.72, Note: d
Time: 69.86, Note: k
Time: 69.98, Note: f
Time: 70.11, Note: j
Time: 70.28, Note: d
Time: 70.45, Note: k
Time: 70.83, Note: j
Time: 70.99, Note: f
Time: 71.10, Note: k
Time: 71.20, Note: d
Time: 71.46, Note: j
Time: 71.71, Note: f
Time: 71.93, Note: k
Time: 72.05, Note: d
Time: 72.16, Note: j
Time: 72.29, Note: f
Time: 72.40, Note: k
Time: 72.53, Note: d
Time: 72.65, Note: j
Time: 72.78, Note: f
Time: 72.95, Note: k
Time: 73.08, Note: d
Time: 73.25, Note: j
Time: 73.36, Note: f
Time: 73.77, Note: k
Time: 74.03, Note: d
Time: 74.13, Note: j
Time: 74.25, Note: f
Time: 74.49, Note: k
Time: 74.67, Note: d
Time: 74.92, Note: j
Time: 75.19, Note: f
Time: 75.28, Note: k
Time: 75.38, Note: d
Time: 75.53, Note: j
Time: 75.64, Note: f
Time: 75.79, Note: k
Time: 75.97, Note: d
Time: 76.11, Note: j
Time: 76.29, Note: f
Time: 76.43, Note: k
Time: 76.75, Note: d
Time: 77.07, Note: j
Time: 77.17, Note: f
Time: 77.45, Note: k
Time: 77.57, Note: d
Time: 77.79, Note: j
Time: 77.89, Note: f
Time: 78.08, Note: k
Time: 78.18, Note: d
Time: 78.33, Note: j
Time: 78.44, Note: f
Time: 78.57, Note: k
Time: 78.66, Note: d
Time: 78.80, Note: j
Time: 78.92, Note: f
Time: 79.04, Note: k
Time: 79.15, Note: d
Time: 79.28, Note: j
Time: 79.38, Note: f
Time: 79.64, Note: k
Time: 79.73, Note: d
Time: 79.95, Note: j
Time: 80.08, Note: f
Time: 80.26, Note: k
Time: 80.47, Note: d
Time: 80.55, Note: j
Time: 80.72, Note: f
Time: 80.85, Note: k
Time: 81.00, Note: d
Time: 81.11, Note: j
Time: 81.24, Note: f
Time: 81.34, Note: k
Time: 81.46, Note: d
Time: 81.57, Note: j
Time: 81.69, Note: f
Time: 81.80, Note: k
Time: 81.95, Note: d
Time: 81.96, Note: f
Time: 82.08, Note: j
Time: 82.28, Note: f
Time: 82.44, Note: k
Time: 82.73, Note: d
Time: 83.06, Note: j
Time: 83.15, Note: f
Time: 83.25, Note: k
Time: 83.45, Note: d
Time: 83.61, Note: j
Time: 83.80, Note: f
Time: 83.91, Note: k
Time: 84.00, Note: d
Time: 84.22, Note: j
Time: 84.28, Note: f
Time: 84.48, Note: k
Time: 84.60, Note: d
Time: 84.71, Note: j
Time: 84.86, Note: f
Time: 85.00, Note: k
Time: 85.12, Note: d
Time: 85.26, Note: j
Time: 85.38, Note: f
Time: 85.49, Note: k
Time: 85.79, Note: d
Time: 86.00, Note: j
Time: 86.15, Note: f
Time: 86.23, Note: k
Time: 86.46, Note: d
Time: 86.68, Note: j
Time: 86.81, Note: f
Time: 86.96, Note: k
Time: 87.10, Note: d
Time: 87.21, Note: j
Time: 87.36, Note: f
Time: 87.46, Note: k
Time: 87.60, Note: d
Time: 87.70, Note: j
Time: 87.83, Note: f
Time: 87.90, Note: k
Time: 88.05, Note: d
Time: 88.22, Note: j
Time: 88.34, Note: f
Time: 88.48, Note: j
Time: 88.80, Note: k
Time: 88.83, Note: d
Time: 89.11, Note: f
Time: 89.15, Note: j
Time: 89.31, Note: d
Time: 89.51, Note: k
Time: 89.71, Note: f
Time: 89.90, Note: j
Time: 90.00, Note: d
Time: 90.10, Note: k
Time: 90.19, Note: f
Time: 90.29, Note: j
Time: 90.38, Note: d
Time: 90.53, Note: f
Time: 90.56, Note: k
Time: 90.58, Note: j
Time: 90.66, Note: d
Time: 90.70, Note: k
Time: 90.81, Note: f
Time: 91.06, Note: k
Time: 91.25, Note: d
Time: 91.46, Note: j
Time: 91.99, Note: k
Time: 92.08, Note: f
Time: 92.23, Note: j
Time: 92.59, Note: d
Time: 92.94, Note: k
Time: 93.34, Note: j
Time: 93.50, Note: f
Time: 93.73, Note: k
Time: 93.92, Note: d
Time: 94.10, Note: j
Time: 94.27, Note: f
Time: 94.74, Note: d
Time: 94.85, Note: j
Time: 95.02, Note: k
Time: 95.08, Note: f
Time: 95.34, Note: f
Time: 95.46, Note: k
Time: 95.61, Note: d
Time: 95.78, Note: j
Time: 95.94, Note: f
Time: 96.28, Note: d
Time: 96.31, Note: j
Time: 96.66, Note: f
Time: 96.67, Note: d
Time: 96.68, Note: k
Time: 97.06, Note: j
Time: 97.19, Note: d
Time: 97.42, Note: k
Time: 97.45, Note: f
Time: 97.84, Note: j
Time: 98.04, Note: d
Time: 98.26, Note: k
Time: 98.59, Note: f
Time: 98.62, Note: j
Time: 98.97, Note: d
Time: 98.98, Note: j
Time: 99.34, Note: k
Time: 99.52, Note: d
Time: 99.70, Note: j
Time: 100.05, Note: f
Time: 100.07, Note: k
Time: 100.44, Note: d
Time: 100.45, Note: j
Time: 100.85, Note: k
Time: 101.01, Note: f
Time: 101.20, Note: j
Time: 101.55, Note: d
Time: 101.56, Note: j
Time: 101.93, Note: f
Time: 101.94, Note: k
Time: 102.31, Note: j
Time: 102.51, Note: j
Time: 102.68, Note: d
Time: 102.88, Note: k
Time: 103.08, Note: k
Time: 103.12, Note: d
Time: 103.26, Note: k
Time: 103.49, Note: j
Time: 103.51, Note: f
Time: 103.86, Note: k
Time: 103.86, Note: d
Time: 104.07, Note: f
Time: 104.26, Note: j
Time: 104.44, Note: f
Time: 104.60, Note: k
Time: 104.74, Note: f
Time: 104.95, Note: j
Time: 105.30, Note: d
Time: 105.58, Note: k
Time: 105.73, Note: k
Time: 105.79, Note: f
Time: 105.99, Note: j
Time: 106.14, Note: d
Time: 106.31, Note: j
Time: 106.45, Note: f
Time: 106.49, Note: j
Time: 106.77, Note: d
Time: 106.81, Note: k
Time: 107.12, Note: f
Time: 107.18, Note: j
Time: 107.38, Note: f
Time: 107.56, Note: k
Time: 107.79, Note: d
Time: 107.95, Note: k
Time: 108.15, Note: k
Time: 108.25, Note: f
Time: 108.35, Note: j
Time: 108.52, Note: d
Time: 108.71, Note: k
Time: 108.91, Note: k
Time: 109.07, Note: f
Time: 109.26, Note: j
Time: 109.44, Note: d
Time: 109.46, Note: j
Time: 109.82, Note: k
Time: 109.83, Note: f
Time: 110.16, Note: f
Time: 110.18, Note: j
Time: 110.39, Note: d
Time: 110.57, Note: k
Time: 110.85, Note: f
Time: 110.92, Note: j
Time: 111.30, Note: d
Time: 111.34, Note: k
Time: 111.60, Note: f
Time: 111.72, Note: j
Time: 111.93, Note: d
Time: 112.11, Note: k
Time: 112.29, Note: f
Time: 112.46, Note: j
Time: 112.78, Note: d
Time: 112.82, Note: k
Time: 113.13, Note: f
Time: 113.16, Note: j
Time: 113.34, Note: d
Time: 113.52, Note: k
Time: 113.68, Note: f
Time: 114.07, Note: j
Time: 114.26, Note: d
Time: 114.39, Note: k
Time: 114.57, Note: f
Time: 114.74, Note: j
Time: 114.90, Note: d
Time: 115.08, Note: k
Time: 115.18, Note: f
Time: 115.35, Note: j
Time: 115.50, Note: d
Time: 115.86, Note: j
Time: 116.23, Note: k
Time: 116.25, Note: d
Time: 116.63, Note: j
Time: 116.63, Note: d
Time: 116.99, Note: f
Time: 117.01, Note: k
Time: 117.40, Note: f
Time: 117.41, Note: k
Time: 117.76, Note: j
Time: 117.78, Note: d
Time: 118.13, Note: k
Time: 118.15, Note: d
Time: 118.44, Note: f
Time: 118.47, Note: j
Time: 118.74, Note: d
Time: 118.87, Note: k
Time: 119.06, Note: f
Time: 119.22, Note: j
Time: 119.42, Note: d
Time: 119.61, Note: k
Time: 119.78, Note: f
Time: 119.79, Note: j
Time: 120.13, Note: d
Time: 120.21, Note: k
Time: 120.33, Note: f
Time: 120.51, Note: j
Time: 120.69, Note: d
Time: 120.89, Note: k
Time: 121.09, Note: j
Time: 121.13, Note: f
Time: 121.42, Note: d
Time: 121.44, Note: k
Time: 121.83, Note: f
Time: 121.84, Note: j
Time: 122.19, Note: k
Time: 122.20, Note: f
Time: 122.54, Note: d
Time: 122.55, Note: j
Time: 122.94, Note: d
Time: 122.97, Note: j
Time: 123.30, Note: d
Time: 123.32, Note: k
Time: 123.67, Note: f
Time: 123.69, Note: j
Time: 124.04, Note: k
Time: 124.06, Note: d
Time: 124.38, Note: f
Time: 124.40, Note: j
Time: 124.78, Note: k
Time: 124.81, Note: d
Time: 125.16, Note: j
Time: 125.17, Note: d
Time: 125.37, Note: f
Time: 125.56, Note: k
Time: 125.73, Note: d
Time: 125.77, Note: j
Time: 126.08, Note: f
Time: 126.17, Note: k
Time: 126.32, Note: d
Time: 126.42, Note: j
Time: 126.55, Note: f
Time: 126.67, Note: k
Time: 126.81, Note: d
Time: 126.95, Note: j
Time: 127.09, Note: f
Time: 127.40, Note: d
Time: 127.42, Note: k
Time: 127.83, Note: d
Time: 127.84, Note: j
Time: 128.08, Note: f
Time: 128.18, Note: k
Time: 128.31, Note: d
Time: 128.54, Note: j
Time: 128.74, Note: f
Time: 128.94, Note: k
Time: 129.03, Note: d
Time: 129.16, Note: j
Time: 129.26, Note: f
Time: 129.40, Note: k
Time: 129.50, Note: d
Time: 129.65, Note: j
Time: 129.76, Note: f
Time: 129.91, Note: k
Time: 130.04, Note: d
Time: 130.26, Note: j
Time: 130.41, Note: f
Time: 130.46, Note: j
Time: 130.94, Note: d
Time: 131.05, Note: k
Time: 131.17, Note: f
Time: 131.46, Note: j
Time: 131.75, Note: d
Time: 131.76, Note: k
Time: 131.99, Note: f
Time: 132.05, Note: j
Time: 132.19, Note: d
Time: 132.28, Note: k
Time: 132.41, Note: f
Time: 132.50, Note: j
Time: 132.66, Note: d
Time: 132.79, Note: k
Time: 132.94, Note: f
Time: 133.12, Note: k
Time: 133.30, Note: d
Time: 133.49, Note: k
Time: 133.93, Note: d
Time: 134.04, Note: j
Time: 134.14, Note: d
Time: 134.46, Note: k
Time: 134.74, Note: f
Time: 134.93, Note: j
Time: 135.02, Note: d
Time: 135.11, Note: k
Time: 135.22, Note: f
Time: 135.31, Note: j
Time: 135.43, Note: d
Time: 135.46, Note: k
Time: 135.60, Note: f
Time: 135.73, Note: j
Time: 135.78, Note: d
Time: 135.97, Note: f
Time: 135.99, Note: k
Time: 136.16, Note: f
Time: 136.34, Note: k
Time: 136.50, Note: d
Time: 136.89, Note: j
Time: 137.07, Note: d
Time: 137.17, Note: j
Time: 137.30, Note: f
Time: 137.50, Note: k
Time: 137.72, Note: f
Time: 137.96, Note: j
Time: 138.08, Note: d
Time: 138.17, Note: k
Time: 138.30, Note: f
Time: 138.40, Note: j
Time: 138.52, Note: d
Time: 138.62, Note: k
Time: 138.76, Note: f
Time: 138.90, Note: j
Time: 139.05, Note: d
Time: 140.83, Note: f
Time: 140.84, Note: j
Time: 141.22, Note: d
Time: 141.25, Note: k
